datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions
06-07-2024,33.1,27,29.3,45.8,31.2,37.7,27.3,89.1,0.36,100,4.17,44.6,25.9,162.3,1000.6,84.4,3.4,"Rain, Partially cloudy"
07-07-2024,33,27,29.7,44.1,31.2,38.1,27.1,86.2,10.565,100,4.17,30.6,14.8,137.4,1002.2,63.8,3.7,"Rain, Partially cloudy"
08-07-2024,33,28,30.1,44.1,33.6,38.3,26.5,81.5,2.432,100,8.33,29.5,16.6,117.9,1002.8,64.5,3.9,"Rain, Partially cloudy"
09-07-2024,34,28,30.9,43.5,33.6,39.2,26.4,78,0.001,100,4.17,31.7,24.1,158.8,1003.5,63.3,4,"Rain, Partially cloudy"
10-07-2024,35,29,31.5,46.7,36.8,40.4,26.5,75.9,0,0,0,40.7,25.9,180.7,1003.8,60,3.8,Partially cloudy
11-07-2024,36,29.2,31.9,48.7,36.6,42.7,27.4,77.5,0.036,100,4.17,38.5,27.7,196.9,1000.9,67.4,3.5,"Rain, Partially cloudy"
12-07-2024,30,24.6,27.7,39.4,24.6,32.3,25.7,88.7,50.259,100,12.5,31.3,16.6,182.1,999.5,93.6,3.3,"Rain, Overcast"
13-07-2024,34,27,30.3,45.3,30.5,38.8,26.8,82.3,0.1,100,4.17,25.2,18.4,143.2,997.6,61.2,3.8,"Rain, Partially cloudy"
14-07-2024,35,28,30.2,45.6,34.4,38.9,27,83.7,13.724,100,12.5,32.8,16.6,125.5,997.4,60.7,3.6,"Rain, Partially cloudy"
15-07-2024,31.1,25.9,28.9,42.2,25.9,36.7,27.3,90.3,6.927,100,8.33,46.8,20.5,102.4,999.1,74.2,3.5,"Rain, Partially cloudy"
16-07-2024,33.1,28,29.8,45.9,33.6,38.7,27.3,86.5,7.863,100,16.67,28.8,24.1,112.2,1000.2,77.2,3.7,"Rain, Partially cloudy"
17-07-2024,34,28.5,30.3,45.3,35.6,39.7,27.3,84.6,19.972,100,16.67,28.8,27.7,109.7,1000.3,69.3,3.9,"Rain, Partially cloudy"
18-07-2024,34,28,30.9,47.3,34.5,40.9,27.4,82.5,1.622,100,4.17,48.2,22.3,91.9,998.7,64.1,3.9,"Rain, Partially cloudy"
19-07-2024,33,28,29.8,43.8,34.5,38.6,27.3,86.8,21.51,100,20.83,47.2,20.5,83.5,996.5,72.7,3.6,"Rain, Partially cloudy"
20-07-2024,33,28,30.3,45.8,33.6,39.5,27.2,83.8,0.99,100,8.33,48.2,22.3,106.1,997.1,70.2,3.9,"Rain, Partially cloudy"
21-07-2024,32,28,29.4,44.1,33.6,38.1,27.4,89.4,11.288,100,20.83,35.3,14.8,111.9,997.8,80,3.6,"Rain, Partially cloudy"
22-07-2024,32,27,28.8,42.3,31.2,36.6,27.3,91.5,35.159,100,29.17,32.4,20.5,139.5,998,84.5,3.4,"Rain, Partially cloudy"
23-07-2024,32,27,29.2,44.1,31.2,37.6,27.3,89.9,0.138,100,8.33,28.1,14.8,138.6,996.4,85.7,3.5,"Rain, Partially cloudy"
24-07-2024,33,28,29.8,43.8,34.4,38.2,27,85.1,0,0,0,26.6,18.4,189,993.8,82.1,3.8,Partially cloudy
25-07-2024,32,28,29.9,44.1,35.6,39.4,27.7,88.3,6.604,100,16.67,19.8,13,210.4,992,91.8,3.3,"Rain, Overcast"
26-07-2024,33,28,29.8,45.8,34.5,38.6,27.3,87.2,2.72,100,16.67,33.1,20.5,51.1,991.3,76.5,3.7,"Rain, Partially cloudy"
27-07-2024,33,28,29.6,45.8,35.6,38.7,27.5,88.4,8.329,100,12.5,30.6,20.5,117.2,995.2,82.2,3.2,"Rain, Partially cloudy"
28-07-2024,32,28,29.4,46.2,34.5,38.1,27.4,89.3,0.967,100,12.5,28.1,18.4,103.9,997,82.9,3.5,"Rain, Partially cloudy"
29-07-2024,33,28,30,44.1,34.5,39,27.3,86,16.857,100,20.83,21.6,18.4,134.6,997.1,74.8,3.7,"Rain, Partially cloudy"
30-07-2024,33,27,29.9,45.8,31.8,39.3,27.5,87.3,23.146,100,16.67,29.5,24.1,184.6,999.6,77.9,3.3,"Rain, Partially cloudy"
31-07-2024,34,27,29.5,47.3,31.2,38,27.2,87.8,10.831,100,12.5,26.6,16.6,191.8,999.5,88.3,3.1,"Rain, Partially cloudy"
01-08-2024,29,27,27.9,36.8,31.2,34.1,26.9,94.6,44.904,100,29.17,37.1,25.9,208.9,997.4,99.7,2.6,"Rain, Overcast"
02-08-2024,31,26.8,28.1,39.1,30.8,34,26.5,91.1,18.223,100,29.17,49.7,29.5,190.3,998.3,98.6,3.1,"Rain, Overcast"
03-08-2024,30,26,28,40.4,26,34.1,26.9,93.5,31.554,100,16.67,37.8,18.4,159.7,1001.9,88.9,3.3,"Rain, Partially cloudy"
04-08-2024,33,27.4,29.2,45.8,32.2,37.2,27,88.1,0.108,100,8.33,31.7,24.1,164.8,1004.1,77.3,3.7,"Rain, Partially cloudy"
05-08-2024,33,28,29.3,43.8,33.6,37.6,27.2,88.3,7.716,100,12.5,27,16.6,170.2,1003.3,84.4,3.5,"Rain, Partially cloudy"
06-08-2024,32,27,28.9,45.2,31.2,36.9,27.2,90.8,18.963,100,8.33,26.6,18.4,168.6,1001.4,78.8,3.3,"Rain, Partially cloudy"
07-08-2024,31,27.8,29.1,40.6,33.6,36.4,26.6,86.8,0.267,100,8.33,30.6,22.3,144.2,1001.5,70.6,3.7,"Rain, Partially cloudy"
08-08-2024,31,27.9,29.2,40.6,33.6,36.7,26.7,86.8,6.64,100,25,40,16.6,143.3,1003.4,79.9,3.8,"Rain, Partially cloudy"
09-08-2024,33,28,30,43.8,33.6,38.2,26.8,83.6,0.071,100,8.33,34.9,25.9,163.2,1004.2,82.6,3.7,"Rain, Partially cloudy"
10-08-2024,32,28,29.1,44.1,34.5,37.4,27.3,90.3,5.134,100,25,35.6,14.8,163.1,1003.6,83.6,3.2,"Rain, Partially cloudy"
11-08-2024,32,27.9,29.3,44.1,33.8,37.9,27.4,89.4,6.06,100,8.33,33.8,13,178.7,1002.9,83.4,3.2,"Rain, Partially cloudy"
12-08-2024,33.9,29,30.9,45.1,36.7,40.4,27.3,81.7,3.6,100,41.67,32.8,22.3,180.4,1002.9,65.8,3.5,"Rain, Partially cloudy"
13-08-2024,33,28,29.8,45.8,34.5,39.4,27.7,88.8,19.954,100,12.5,24.5,9.4,145.9,1003.6,85.3,3.1,"Rain, Partially cloudy"
14-08-2024,34,28,29.7,45.3,34.5,38.6,27.4,88,2.187,100,20.83,18.7,11.2,60.1,1003.3,87.6,3,"Rain, Partially cloudy"
15-08-2024,33,28,30.1,45.8,34.5,39.1,27.2,84.6,2.272,100,8.33,23.8,18.4,144,1002.2,76.7,3.4,"Rain, Partially cloudy"
16-08-2024,31,28,29.2,40.6,34.5,37.2,27,88,2.507,100,12.5,20.9,13,151.7,1001.6,80.5,3.4,"Rain, Partially cloudy"
17-08-2024,34,28,30.5,43.5,34.5,38.6,26.5,80.2,24.909,100,12.5,18.7,11.2,31.2,1002.4,65.6,3.5,"Rain, Partially cloudy"
18-08-2024,29.4,26,27.4,35.5,26,31.5,25.7,90.9,58.074,100,12.5,31.3,25.9,328.1,1002.1,87,2.7,"Rain, Partially cloudy"
19-08-2024,30,26.9,28,37.4,31,33.7,26.2,90.3,4.255,100,12.5,26.3,16.6,317.3,1001.8,87.5,3.3,"Rain, Partially cloudy"
20-08-2024,30,27,28.3,38.8,30.6,34.7,26.5,90.1,13.303,100,16.67,23.4,14.8,207.2,1003.4,83.1,2.9,"Rain, Partially cloudy"
21-08-2024,33,27,29.6,45.8,31.2,38.1,27.2,87.3,17.181,100,12.5,36,16.6,248.4,1004.3,81.4,3,"Rain, Partially cloudy"
22-08-2024,32,27,29.1,42.4,31.2,37,27,88.6,7.365,100,12.5,28.1,11.2,245.9,1003.4,93.3,2.9,"Rain, Overcast"
23-08-2024,29,26,27.3,36.8,26,31.9,26.4,95,15.075,100,16.67,20.5,13,145.7,1004,92.4,2.9,"Rain, Overcast"
24-08-2024,31,26,27.4,39.1,26,31.7,26.1,93,35.077,100,20.83,21.2,13,149.8,1004.3,95.1,2.9,"Rain, Overcast"
25-08-2024,30,26.5,27.9,37.4,26.5,32.9,26.2,91.1,21.31,100,12.5,20.9,9.4,211.4,1002.4,90.5,2.8,"Rain, Overcast"
26-08-2024,29,25.9,27.3,36.8,25.9,31.1,26,93.1,40.752,100,25,28.8,13,162.1,1001.4,95.3,3,"Rain, Overcast"
27-08-2024,29,25.9,27.4,36.8,25.9,31.3,26.2,93.2,44.912,100,16.67,23,11.2,129.5,1004.5,84.4,3.2,"Rain, Partially cloudy"
28-08-2024,33,26.7,29.8,43.8,30.5,36.9,26.2,81.8,0,0,0,22.3,13,116.3,1004.1,46.3,4,Partially cloudy
29-08-2024,33,27.3,30.2,42.1,32,37.8,26.3,80.3,0.74,100,8.33,33.1,14.8,118.8,1003.6,49.1,4.2,"Rain, Partially cloudy"
30-08-2024,34,27.4,30.4,43.5,32.4,38,26.3,79.9,2.445,100,8.33,32,14.8,127.4,1003.8,50.6,4.1,"Rain, Partially cloudy"
31-08-2024,33,28,30.3,43.8,33.6,38.1,26.4,80.3,0.172,100,4.17,38.5,22.3,119.3,1003.8,52.5,4,"Rain, Partially cloudy"
01-09-2024,33,28,29.9,42.1,33.6,37.6,26.5,82.6,0.356,100,8.33,29.5,22.3,128.8,1004.9,59.3,3.9,"Rain, Partially cloudy"
02-09-2024,34,28,30.6,43.5,33.6,38.8,26.5,79.3,0.547,100,4.17,24.8,14.8,113.1,1005.5,47.3,4.1,"Rain, Partially cloudy"
03-09-2024,33.7,28,30.3,43.8,33.6,38.7,26.7,81.7,1.062,100,4.17,24.1,14.8,141.2,1005.6,61.7,4.1,"Rain, Partially cloudy"
04-09-2024,34,28,30.4,43.5,34.5,38.7,26.7,81.3,1.622,100,4.17,24.5,14.8,183.2,1003.4,64.1,3.7,"Rain, Partially cloudy"
05-09-2024,34,28,31.2,43.5,33.6,39.3,26.1,75.2,0,0,0,21.2,18.4,158.6,1001.9,52.6,4.1,Partially cloudy
06-09-2024,35,27,31.1,45.3,31.2,40,26.6,77.4,0.177,100,4.17,29.9,14.8,52.4,1002.3,50.2,4,"Rain, Partially cloudy"
07-09-2024,35,28,31,46.7,34.5,39.9,26.7,78.8,1.594,100,4.17,29.5,16.6,94.5,1002.4,60.2,4,"Rain, Partially cloudy"
08-09-2024,33.5,28,29.9,42.5,33.6,37.9,26.7,83.6,0.366,100,8.33,38.5,22.3,91.4,1001.8,58.2,3.8,"Rain, Partially cloudy"
09-09-2024,33,27,29.5,43.8,31.8,37.4,26.8,86.1,12.01,100,16.67,46.4,22.3,111.8,999.8,61.3,3.8,"Rain, Partially cloudy"
10-09-2024,34,28,30.2,45.3,33.6,38.9,27,83.9,4.391,100,20.83,38.2,20.5,128.9,1000.1,62.4,3.8,"Rain, Partially cloudy"
11-09-2024,34,28,30.5,45.8,34.5,40.4,27.5,84.5,9.651,100,20.83,22.7,14.8,156,1001.4,84.5,3.7,"Rain, Partially cloudy"
12-09-2024,32,29.5,30.8,44.1,39.4,41.6,27.9,85,0.164,100,8.33,24.5,14.8,269.6,1001.4,92.3,3.2,"Rain, Overcast"
13-09-2024,33,26,29,47.9,26,36.3,26.7,87.5,33.059,100,4.17,38.9,18.4,325,998.8,93.9,3,"Rain, Overcast"
14-09-2024,27,25.8,26.1,31.2,25.8,26.4,25.2,95.1,63.18,100,33.33,44.6,27.7,340,992.5,100,2.5,"Rain, Overcast"
15-09-2024,27,25.5,26.1,30.6,25.5,26.5,25.2,94.9,18.614,100,25,41.8,27.7,161.4,992.1,100,2.8,"Rain, Overcast"
16-09-2024,29,26,27.3,34.5,26,31.6,25.9,92,31.372,100,20.83,48.2,33.5,134.2,999.5,95.5,3.1,"Rain, Overcast"
17-09-2024,32,27,29.2,42.3,31.2,36,26.3,85.2,0,0,0,32.8,16.6,120.6,1004.2,59.8,3.8,Partially cloudy
18-09-2024,34,26,30.1,42.1,26,35.8,25.2,76.9,0,0,0,18.4,7.6,110.7,1004.1,40.4,3.9,Partially cloudy
19-09-2024,35,27.9,31.3,46.7,34.1,40.7,26.9,77.9,0,0,0,18.7,13,305.4,1003.6,53.3,3.4,Partially cloudy
20-09-2024,36,29.2,32.4,48.7,37.4,43.7,27.5,75.9,0,0,0,21.2,13,348.7,1003.3,49,3.7,Partially cloudy
21-09-2024,34,26,30.4,43.5,26,37.5,25.9,78,5.759,100,12.5,55.4,18.4,20.9,1004.1,68.5,3.9,"Rain, Partially cloudy"
22-09-2024,35,28,31.5,47.4,33.6,40.7,26.7,76.8,3.896,100,4.17,24.5,14.8,3.3,1002.7,52.7,4,"Rain, Partially cloudy"
23-09-2024,34,29,31.4,47.3,35.6,42.9,27.9,81.8,1.187,100,12.5,23.4,16.6,57.7,1002.9,70.4,3.2,"Rain, Partially cloudy"
24-09-2024,31,27,28.8,40.6,31,35.8,26.6,88.3,1.651,100,8.33,37.1,18.4,98.3,1003.4,83.6,3.5,"Rain, Partially cloudy"
25-09-2024,28,25.9,27,34.5,25.9,30.4,26,94.3,44.243,100,29.17,37.1,15.7,128,1004.4,96.9,3.3,"Rain, Overcast"
26-09-2024,28,25,26,33.6,25,26.6,25.3,95.5,66.653,100,33.33,46.4,18.4,136.7,1006.8,99.4,2.7,"Rain, Overcast"
27-09-2024,31,25.7,28.3,42.4,25.7,33.6,26.1,88.6,5.694,100,12.5,42.1,24.1,160.8,1008.3,76.1,3.8,"Rain, Partially cloudy"
28-09-2024,33,27,29.6,43.8,31.2,37.2,26.6,84.7,9.348,100,4.17,34.2,20.5,180.6,1008.5,62.3,3.7,"Rain, Partially cloudy"
29-09-2024,35,28,30.9,46.7,34.3,40.4,27.2,81.7,0,0,0,25.6,14.8,215.3,1008.1,52.5,4.2,Partially cloudy
30-09-2024,36,29,31.8,48.1,36.8,42.6,27.5,79.2,0,0,0,24.1,13,230.1,1006.7,52.5,3.6,Partially cloudy
01-10-2024,36,29.9,32.1,48.7,39.2,43.2,27.5,77.8,0,0,0,20.9,16.6,276.2,1004.2,65.2,3.4,Partially cloudy
02-10-2024,32,26,29.5,42.3,26,37.1,26.4,83.7,8.284,100,8.33,15.1,13,282.7,1003.5,92.1,2.9,"Rain, Overcast"
03-10-2024,32.1,26,28.9,43.4,26,35.6,26.4,86.8,12.872,100,8.33,22,13,190.1,1002.6,92.5,2.6,"Rain, Overcast"
04-10-2024,31,25.8,28.1,40.6,25.8,33.4,26.1,89.3,6.237,100,12.5,22.7,14.8,194.3,1004.5,96.5,2.4,"Rain, Overcast"
05-10-2024,31,25,27.3,39.1,25,30.3,25.4,89.5,12.566,100,8.33,20.2,11.2,109.6,1006.9,94.1,3.1,"Rain, Overcast"
06-10-2024,30.2,25.9,27.2,39.2,25.9,30.9,25.9,92.4,2.836,100,4.17,26.3,11.2,92.9,1009.7,82.3,2.7,"Rain, Partially cloudy"
07-10-2024,33,26,29,40.6,26,34.7,26,84.9,0.001,100,4.17,19.4,18.4,132.2,1012,63.7,3.5,"Rain, Partially cloudy"
08-10-2024,33,26,28.8,43.8,26,35.4,26.3,86.5,16.645,100,4.17,18.4,9.4,184.3,1011.7,65.7,3.5,"Rain, Partially cloudy"
09-10-2024,33,25,29.1,42.1,25,35.2,25.7,82.6,0,0,0,23.4,18.4,189.1,1009.8,62,3.8,Partially cloudy
10-10-2024,33,25,29,42.1,25,34.2,25.2,80.7,0,0,0,25.6,14.8,185.3,1008.7,66,3.7,Partially cloudy
11-10-2024,34,28,30.4,43.5,33.6,37.9,26.1,78.6,146.111,100,8.33,25.9,14.8,215.3,1008.5,46.3,4,"Rain, Partially cloudy"
12-10-2024,34,28.8,30.6,42.3,34.5,38.2,26,77.5,0,0,0,22,11.2,221,1009.8,51.7,3.6,Partially cloudy
13-10-2024,33,28,30.2,42.3,32.7,36.8,25.3,76.1,0.048,100,4.17,13.7,13,341.6,1010.5,50.8,3.4,"Rain, Partially cloudy"
14-10-2024,34,27,29.9,40.6,30.6,35.4,24.8,74.9,0,0,0,14.8,14.8,7.9,1010.3,38.5,3,Partially cloudy
15-10-2024,34,27,29.7,40.6,30.6,35.1,24.7,75.2,0,0,0,13.3,7.6,47.8,1009.9,48.2,2.5,Partially cloudy
16-10-2024,32,25.9,28.3,40.6,25.9,33.2,25.5,85.3,34.672,100,12.5,20.9,18.4,134,1010,70.6,2,"Rain, Partially cloudy"
17-10-2024,33,26,28.5,42.3,26,33.2,25.7,85.2,1.417,100,4.17,18.4,9.4,163,1009.9,72.6,2.9,"Rain, Partially cloudy"
18-10-2024,33,26,28.5,42.1,26,34.2,26,86.6,4.943,100,12.5,25.9,18.4,185.4,1009.4,70.4,2.7,"Rain, Partially cloudy"
19-10-2024,29,26,27.5,34.5,26,31.3,25.3,87.9,2.813,100,8.33,22.7,11.2,47,1010.7,64.4,4.2,"Rain, Partially cloudy"
20-10-2024,31.1,25,28.1,36.5,25,31.1,24,79.8,0,0,0,25.9,11.2,359.3,1011.8,52.9,2.6,Partially cloudy
21-10-2024,31,25,27.9,35.6,25,30.6,23.9,79.4,0,0,0,25.2,16.6,349.5,1010.7,51,3.1,Partially cloudy
22-10-2024,32,25,28.3,36.8,25,31.1,23.4,75.7,0,0,0,24.5,14.8,348.5,1010,40.6,3,Partially cloudy
23-10-2024,31,24,26.7,38.7,24,28.3,24.1,86,11.521,100,4.17,37.1,18.4,22.9,1008.9,78.4,3,"Rain, Partially cloudy"
24-10-2024,26.1,25,25.5,26.1,25,25.5,23.7,90,4.76,100,20.83,55.4,25.9,47.4,1006.3,96.7,2.7,"Rain, Overcast"
25-10-2024,26.4,24,25.4,26.4,24,25.4,24.4,94.1,141.084,100,33.33,54.4,25.9,64.4,1005.3,100,2.1,"Rain, Overcast"
26-10-2024,32,25.7,28.2,39.2,25.7,32.3,25.2,84.2,8.204,100,12.5,38.5,20.5,122,1006.9,73.1,3.2,"Rain, Partially cloudy"
27-10-2024,32,26,28.5,39.2,26,32.3,25,82.5,0.218,100,4.17,25.6,11.2,116.1,1008.1,42.7,3.3,"Rain, Partially cloudy"
28-10-2024,33,26.2,29.2,39.3,26.2,34.1,24.8,78.3,0,0,0,15.5,9.4,143,1007.7,44.7,3.4,Partially cloudy
29-10-2024,33,25.9,29.3,39.2,25.9,34,24.5,76.5,0,0,0,16.6,7.6,196.9,1008.5,39.9,3.5,Partially cloudy
30-10-2024,32,26.5,29.3,39.2,26.5,35.3,25.6,80.9,0.811,100,4.17,18.7,14.8,196.5,1009.7,46.1,3.6,"Rain, Partially cloudy"
31-10-2024,33,27.3,29.9,40.6,31.7,36.5,25.6,78.7,0,0,0,16.6,14.8,234.1,1010.3,42.2,3.7,Partially cloudy
01-11-2024,34,26,29.5,40.6,26,33.8,23.8,73.1,0,0,0,18.4,11.2,297.5,1011.4,38.5,3.3,Partially cloudy
02-11-2024,33,25,28.6,37,25,31,22.9,72.9,0,0,0,14.8,11.2,345.8,1012.2,27.1,2.8,Partially cloudy
03-11-2024,32,24.7,28,35.8,24.7,30.4,23,75.3,0,0,0,16.2,11.2,345.5,1012.3,33,2.8,Partially cloudy
04-11-2024,32,24,27.8,35.8,24,29.8,23,76.7,0,0,0,15.5,9.4,17.8,1011.9,34.8,2.7,Partially cloudy
05-11-2024,31,24.8,27.7,34.8,24.8,29.5,22.5,74.3,0.266,100,8.33,21.6,11.2,18.8,1012.6,42.1,2.7,"Rain, Partially cloudy"
06-11-2024,32,24,27.6,35.8,24,29.5,22.5,74.9,0,0,0,19.8,13,49.3,1013.1,41,3.3,Partially cloudy
07-11-2024,31,25,27.9,34.6,25,30,22.5,73.3,0,0,0,20.2,11.2,350.2,1012.6,39.8,3.1,Partially cloudy
08-11-2024,31,24.5,27.5,34.1,24.5,29,22.2,74.3,0,0,0,27.4,13,6.8,1012.6,30.8,3.6,Partially cloudy
09-11-2024,31,23,27.1,33.7,23,28.5,21.8,73.9,0,0,0,24.5,13,19.6,1012.6,22.5,3.6,Partially cloudy
10-11-2024,31,23,27,33.6,23,27.9,20.7,69.9,0,0,0,23,14.8,28.4,1012.9,21.9,3.7,Partially cloudy
11-11-2024,31,23,26.9,33.5,23,28.4,21.1,71.4,0,0,0,23.4,13,24.6,1012.6,46.3,3.8,Partially cloudy
12-11-2024,31,23,26.7,32.6,23,27.5,20.4,69.6,0,0,0,22.3,11.2,13.1,1012.1,42.2,3.8,Partially cloudy
13-11-2024,31,22,26.2,32.4,22,26.9,20,69.7,0,0,0,26.3,13,6.3,1011.6,28,3.2,Partially cloudy
14-11-2024,30,22,25.8,30.8,22,26.1,18.9,67.7,0,0,0,28.8,18.4,357.9,1012.7,17.9,2.2,Clear
15-11-2024,30,20.9,25.4,30,20.9,25.6,17.3,62.4,0,0,0,25.6,13,336.4,1012.3,4.2,2.7,Clear
16-11-2024,29,21,24.4,28.6,21,24.3,15.5,59.6,0,0,0,27.4,20.5,336.8,1011.8,2.1,3.1,Clear
17-11-2024,29,19.8,24.2,28.6,19.8,24.1,15.7,61.9,0,0,0,16.2,13,307.2,1011.9,7.7,3.9,`Clear
18-11-2024,28,19,23.2,27.8,19,23.2,15.3,62.9,0,0,0,22.7,14.8,347.2,1012.6,6,3.1,Clear
19-11-2024,28,19,23.4,28,19,23.4,15.9,64.4,0,0,0,21.6,11.2,4.9,1013.3,18.6,3,Clear
20-11-2024,29,19,23.8,30.2,19,24,17.6,69.6,0,0,0,21.6,11.2,353.8,1012.5,33.1,3.2,Partially cloudy
21-11-2024,28,20,24.5,28.5,20,24.6,17.2,65.2,0,0,0,23,11.2,315.7,1012.5,48.5,2.9,Partially cloudy
22-11-2024,28,19,23.8,28.3,19,23.9,16.6,65.4,0,0,0,13,14.8,331.4,1012.6,21.7,2.6,Partially cloudy
23-11-2024,28,19.8,23.4,28,19.8,23.5,15.8,63.6,0,0,0,23,13,1.6,1013.8,35.3,2.4,Partially cloudy
24-11-2024,27,18.7,22.6,27.1,18.7,22.6,15.5,65.8,0,0,0,19.4,11.2,7.3,1014.1,22.9,2.4,Partially cloudy
25-11-2024,26.2,18,21.8,26.2,18,21.8,15.9,70.6,0,0,0,25.9,13,344.6,1013.9,24.4,1.8,Partially cloudy
26-11-2024,27,18,21.9,27.3,18,21.9,15.6,69.1,0,0,0,22.7,11.2,360,1013.2,19.6,2.1,Clear
27-11-2024,27,18.2,22.6,27.9,18.2,22.7,16.9,71.4,0,0,0,27.4,16.6,2.1,1012.4,34.1,2.6,Partially cloudy
28-11-2024,28,19,23.1,28.3,19,23.3,17.1,70.2,0,0,0,29.2,14.8,8.2,1013.3,37.8,3.1,Partially cloudy
29-11-2024,28,20,24.2,28.8,20,24.4,17.7,68.1,0.04,100,8.33,20.2,13,2.9,1013.5,67.4,3.4,"Rain, Partially cloudy"
30-11-2024,24,19,20.9,24,19,20.9,17.4,81.2,0.286,100,8.33,28.8,20.5,348.5,1012.8,89.1,3,"Rain, Partially cloudy"
01-12-2024,28,19.8,23.5,28.2,19.8,23.5,17.1,69.3,0,0,0,22.3,14.8,3.3,1011.1,84.5,3.2,Partially cloudy
02-12-2024,26,21,22.8,26,21,22.8,16.8,69.7,0.58,100,4.17,19.8,13,359.6,1011.9,76.2,2.8,"Rain, Partially cloudy"
03-12-2024,28,20,23.4,28.3,20,23.5,16.5,65.9,0,0,0,24.5,14.8,339.9,1012.8,48.1,2.8,Partially cloudy
04-12-2024,28,18.6,22.8,27.8,18.6,22.8,16,67.4,0,0,0,21.2,16.6,6.6,1012.7,0.8,2.4,Clear
05-12-2024,29,18,23.2,28.4,18,23.1,15,63.4,0,0,0,23,11.2,319.3,1012.4,6.6,2.5,Clear
06-12-2024,27,17.8,22.1,26.9,17.8,22,13.7,61.4,0,0,0,23.4,13,351.2,1012.2,4.2,3.3,Clear
07-12-2024,26,17,21.3,26,17,21.3,13.3,62.7,0,0,0,18.4,11.2,20.1,1012.7,1.7,3.2,Clear
08-12-2024,26,16.4,21,26,16.4,21,12.9,62,0,0,0,19.4,11.2,4.8,1012.9,9.8,3,Clear
09-12-2024,26.1,16,20.7,26.1,16,20.7,14.4,68.5,0.649,100,4.17,22,18.4,28.4,1012.6,47.6,2.6,"Rain, Partially cloudy"
10-12-2024,26,17,20.7,26,17,20.7,16,75.6,0,0,0,27,14.8,345.5,1013.5,29.9,2.2,Partially cloudy
11-12-2024,24,15,18.7,24,15,18.7,14.1,76.7,0,0,0,30.2,14.8,355.9,1014.8,27.5,1.8,Partially cloudy
12-12-2024,25,15,19,25,15,19,12,66,0,0,0,28.8,18.4,352.3,1013.2,15.6,2.4,Clear
13-12-2024,24,14,18.7,24,14,18.7,11.2,64.6,0,0,0,22,16.6,353.1,1013.9,18.7,2.2,Clear
14-12-2024,24,13,18.5,24,13,18.5,10,59.1,0,0,0,23,16.6,351.8,1015.7,13.8,2.5,Clear
15-12-2024,25,13,18.7,25,13,18.7,9.6,56.9,0,0,0,23.4,14.8,343,1016.2,1,2.9,Clear
16-12-2024,25,14.6,19.5,25,14.6,19.5,13,67.3,0,0,0,13.7,14.8,328.9,1014.8,1.5,2.7,Clear
17-12-2024,27,16,21.2,26.9,16,21.2,13.7,64.4,0,0,0,13,13,345.3,1014,28,2.4,Partially cloudy
18-12-2024,26,16,20.8,26,16,20.8,13.7,65.3,0,0,0,15.5,13,347.8,1013.3,49,2.8,Partially cloudy
